date,star,like,comment
"January 27, 2021",3,10.0,"The good: I get alerts when my laundry is done. The bad: my washer automatically powers down quickly, so the app becomes useless then. It had been advertised that 1 could program favorite laundry settings for one button to push to start custom buttons. I see no way to do that in the app though there...
Full Review"
"December 15, 2020",4,10.0,"App works well BUT, in my experience, everytime the app updates it requires a new sign in, despite having the proper username and password I have to reset. App has been updated and now saves login. Something happened with the last update, washer / dryer no longer have a page after opening their port...
Full Review"
"April 28, 2020",1,,"I have spent the majority of my day trying to get my tv on this app so i can link it with alexa but the furthest I've got is step 2, the wifi on my phone doesnt work well so maybe having the app on other things might help? Wofo works great on my tablet but cant get the app on that or on my computer"
"April 27, 2019",1,1.0,This latest update has been draining a lot if battery behind the scenes. Something is running in the background without my permission and knowledge so i had to disable it - now my phone is back to normal battery life. Poor job by LG. Does not deserve any stars!
"November 9, 2019",1,1.0,"I'm constantly getting a ""can't connect to server"" error when I open the and then it auto closes. However, I'm still getting updates on when my clothes are done. Only passively usable."
"December 16, 2020",1,,It should be named Stupid diagnosis rather than smart diagnosis. The feature that doesn't work. Tried using multiple times on my 2 week old lg refrigerator. Supposed to play smart diagnosis sound when you open and close the door 5 times but does nothing. Just a marketing gimmick.
"June 9, 2020",3,,"I have been using this app but now it gives me this error ""Service check restricts app usage. We apologize for the inconvenience."" How do I fix this, I had to return to LG TV plus remote instead . I'm just using it for my WebOS TV"
"October 23, 2020",1,1.0,"This app was only Good for downloading extra cycles to my dishwasher. The app DID NOT show me the amount of time left during a wash. I COULD NOT the use Alexa either, because even Alexa couldn't connect to the dishwasher. 🤦🏻‍♀️🙄"
"June 11, 2019",5,,app is very intuitive and easy to use. connection instructions were a bit vague but once that was done all good. probably the only issue is you cannot turn the machines on remotely
"March 19, 2021",4,,"A very straightforward and useable app. One major gripe. It's not listed as containing ads but does have a permanent advert for an Amazon service on the home page, which can't be dismissed or hidden"
"June 15, 2019",2,,App is good with features. However reason I gave 2 stars are :- 1. This app is super slow. 2. Most of the time there server is not working. LG you need to work really hard. Thank you.
"April 5, 2019",3,1.0,"It's ok. My pair isn't wi-fi. They're just ""smart diagnosis"" capable, so it's a bit misleading. That said, mine are brand new so I haven't needed a diagnosis, but if either messes up, it'll be interesting to see if this aids in fixing an issue."
"September 5, 2019",3,,"Update 9/5/2019 Nice edit screen added moved to 3 starts we need costume mores now please and direct wifi connection for faster response lots of missing feature we need more customizable modes to controlore that one AC at once. UI IS VERY BAD update. still missing custom mods and widget also an opti...
Full Review"
"September 7, 2020",2,,"All you can do is view the status of washer/dryer cycle and pause ongoing cycle. There's no way you can remotely turn on the washer/dryer through the app. Pretty useless feature for a ""smart"" appliance."
"July 21, 2020",3,,"The app worlds great to control my a/c when I'm not home until I'm at work. The wifi has security measures that won't let me to connect. So I turn off the wifi on my phone and when I open the lq app, it turns the wifi back on. This is really pissing me off that it is controlling the wifi settings on...
Full Review"
"August 30, 2020",1,1.0,The App does not work properly & is only a marketing Gimmick. I am using it for washing machine but the energy monitoring is not working & lot of trouble connecting app to device. Also the application is slow. App doesn't provide any real benefits.
"January 14, 2020",2,1.0,You set the washer and dryer for remote start by pressing a button on the machine. This renders the option almost useless. I essentially paid $200 extra for Wi-Fi capable appliances just to get an alert on my phone that a load of laundry is done.
