date,star,like,comment,comment_n
"May 6, 2020",5,,"Outstanding! Complete control of your washer and dryer. Push notifications, and diagnostic notifications. Now if they would just load themselves!","['outstanding', 'complete', 'control', 'washer', 'dryer', 'push', 'notification', 'diagnostic', 'notification', 'would', 'load']"
"September 18, 2018",2,,"Can't add my dryer. Click on dryer, then Yes for Smarthunq logo, Yes for touchscreen, then I get a pop-up for some LG Account Switcher thing. The app never let's me add my dryer. Washer was added just fine","['add', 'dryer', 'click', 'dryer', 'yes', 'smarthunq', 'logo', 'yes', 'touchscreen', 'get', 'pop', 'lg', 'account', 'switcher', 'thing', 'app', 'never', 'let', 'add', 'dryer', 'washer', 'added', 'fine']"
"May 22, 2019",2,1.0,unable to launch the application. restriction no rooted phones. please remove the restriction asap! thanks (update: even banks allowing to run application on rooted smart phones so now allowing to use the app should be decission of the customer and not the vendor!). Not happy!,"['unable', 'launch', 'application', 'restriction', 'rooted', 'phone', 'please', 'remove', 'restriction', 'asap', 'thanks', 'update', 'even', 'bank', 'allowing', 'run', 'application', 'rooted', 'smart', 'phone', 'allowing', 'use', 'app', 'decission', 'customer', 'vendor', 'happy']"
"January 20, 2019",1,1.0,absolutely awful. I have a masters degree in IT and spent 2 hours on phone to Alexa customer services and changed between 2.5 ghz and 5ghz. It doesn't work. Why make an app that is unusable?,"['absolutely', 'awful', 'master', 'degree', 'spent', 'hour', 'phone', 'alexa', 'customer', 'service', 'changed', 'ghz', 'ghz', 'work', 'make', 'app', 'unusable']"
"July 9, 2021",5,,more information than ever before!,"['information', 'ever']"
"March 15, 2021",1,4.0,"I have never seen such an information hungry, marketing pushing, silly interface, useless app like this. The creators should honestly be ashamed of themselves and I will never buy an LG TV after setting this up to use a friend's tv. Edit- the response by this company is a joke. I obviously was opted...
Full Review","['never', 'seen', 'information', 'hungry', 'marketing', 'pushing', 'silly', 'interface', 'useless', 'app', 'like', 'creator', 'honestly', 'ashamed', 'never', 'buy', 'lg', 'tv', 'setting', 'use', 'friend', 'tv', 'edit', 'response', 'company', 'joke', 'obviously', 'opted', 'full', 'review']"
"January 6, 2021",1,3.0,I was told that this machine will connect to the internet to let you know when a drying cycle is over. Unfortunately after it was delivered i found out from LG that it doesnt have this capability.,"['told', 'machine', 'connect', 'internet', 'let', 'know', 'drying', 'cycle', 'unfortunately', 'delivered', 'found', 'lg', 'doesnt', 'capability']"
"April 13, 2019",1,1.0,This app turns on my Bluetooth every time I open it. It refuses to work without location and telephone permissions even though the app should be perfectly functional without it.,"['app', 'turn', 'bluetooth', 'every', 'time', 'open', 'refuse', 'work', 'without', 'location', 'telephone', 'permission', 'even', 'though', 'app', 'perfectly', 'functional', 'without']"
"September 9, 2020",1,,PHONE permission needed so LG can serve you up some nice warm ADS in their app. DISPLAYING ADS? This is a tool needed for LG devices and you have to put ads in it? WHY SO MANY PERMISSIONS for things that have nothing to do with the app? No more respect for LG... Pathetic.,"['phone', 'permission', 'needed', 'lg', 'serve', 'nice', 'warm', 'ad', 'app', 'displaying', 'ad', 'tool', 'needed', 'lg', 'device', 'put', 'ad', 'many', 'permission', 'thing', 'nothing', 'app', 'respect', 'lg', 'pathetic']"
"May 2, 2019",3,2.0,It turns on the bluetooth of my phone for no reason. Whenevet I start this app it first turns on the bluetooth. what does it need bluetooth for? Thanks for your response. But still can you please why it needs to turn the bluetooth on at first place.,"['turn', 'bluetooth', 'phone', 'reason', 'whenevet', 'start', 'app', 'first', 'turn', 'bluetooth', 'need', 'bluetooth', 'thanks', 'response', 'still', 'please', 'need', 'turn', 'bluetooth', 'first', 'place']"
"January 5, 2020",1,,Slow aggravating slow! system dead when no internet for them to monitor you... does not run on its own. Forced to view Amazon ads and hate Amazon. DISAPPOINTED.,"['slow', 'aggravating', 'slow', 'system', 'dead', 'internet', 'monitor', 'run', 'forced', 'view', 'amazon', 'ad', 'hate', 'amazon', 'disappointed']"
"October 11, 2020",1,2.0,"Garbage... Installed, has never worked! Tells me my device is rooted and it can't function on rooted devices.... Nothing but a STOCK factory phone that's NEVER even been attempted to root! Just Ridiculous...","['garbage', 'installed', 'never', 'worked', 'tell', 'device', 'rooted', 'function', 'rooted', 'device', 'nothing', 'stock', 'factory', 'phone', 'never', 'even', 'attempted', 'root', 'ridiculous']"
"March 27, 2020",4,,Excellent app except by its (lack of) smoothness. I imagine it's because long time of response of the devices. To be improved.,"['excellent', 'app', 'except', 'lack', 'smoothness', 'imagine', 'long', 'time', 'response', 'device', 'improved']"
"September 4, 2019",1,,"in the last update they added a requirement to log in, but when you try to log in, it fails with an error. deadend","['last', 'update', 'added', 'requirement', 'log', 'try', 'log', 'fails', 'error', 'deadend']"
"January 13, 2021",1,,Totally useless app. Yeah thanks for letting me know my clothes are done. But what's the point if I cant turn my appliances on without physically being there. Thought that was the whole concept of smart appliances.,"['totally', 'useless', 'app', 'yeah', 'thanks', 'letting', 'know', 'clothes', 'done', 'point', 'cant', 'turn', 'appliance', 'without', 'physically', 'thought', 'whole', 'concept', 'smart', 'appliance']"
"December 26, 2019",1,,"You pay $1700 for a dryer that takes 2 cycles to dry your clothes, and then need an account to be able to even try to create a setup to make it dry in one cycle. If I'd known I would need to screw around with it this much I would of bought a $500 dryer from a differant company.","['pay', 'dryer', 'take', 'cycle', 'dry', 'clothes', 'need', 'account', 'able', 'even', 'try', 'create', 'setup', 'make', 'dry', 'one', 'cycle', 'known', 'would', 'need', 'screw', 'around', 'much', 'would', 'bought', 'dryer', 'differant', 'company']"
"July 25, 2020",5,,This is wonderful! No more guessing when the washer/dryer will be finished. I get other chores done without running to the machine to check the time left,"['wonderful', 'guessing', 'washer', 'dryer', 'finished', 'get', 'chore', 'done', 'without', 'running', 'machine', 'check', 'time', 'left']"
"July 1, 2020",1,,"After LG's customer service kept pushing my dryer ""not drying"" problem back at me as if it was something I was doing wrong, I payed a plumber $250 to install a wider gas line on my unit and however did NOT solve my problem. Only after a LG technician finally came out to asses my brand new LG dryer i...
Full Review","['lg', 'customer', 'service', 'kept', 'pushing', 'dryer', 'drying', 'problem', 'back', 'something', 'wrong', 'payed', 'plumber', 'install', 'wider', 'gas', 'line', 'unit', 'however', 'solve', 'problem', 'lg', 'technician', 'finally', 'came', 'ass', 'brand', 'new', 'lg', 'dryer', 'full', 'review']"
"September 18, 2020",1,4.0,"After the last update, my wife lost access to home devices, and when I try to invite her as a home member, app returns an error: ""No answer from server. Try again later.""","['last', 'update', 'wife', 'lost', 'access', 'home', 'device', 'try', 'invite', 'home', 'member', 'app', 'return', 'error', 'answer', 'server', 'try', 'later']"
"May 18, 2020",1,1.0,"I use the LG TV Plus app to control my TV. It wants me to download this app instead. This app needs me to create an account and give access to phone calls and location, neither of which are needed for me to control my TV.","['use', 'lg', 'tv', 'plus', 'app', 'control', 'tv', 'want', 'download', 'app', 'instead', 'app', 'need', 'create', 'account', 'give', 'access', 'phone', 'call', 'location', 'neither', 'needed', 'control', 'tv']"
"April 19, 2020",3,,I am not a fan of multiple members in a household set up. I think the process of a household of 3 users is cumbersome so that each should not have to attach each device independently.,"['fan', 'multiple', 'member', 'household', 'set', 'think', 'process', 'household', 'user', 'cumbersome', 'attach', 'device', 'independently']"
"May 21, 2020",5,,"Helped me diagnose and resolve a locked lid CL issue in these terrible LOCKDOWN times, when repair personnel were not available. Kudos to LG Cust Support for this app. True value for money","['helped', 'diagnose', 'resolve', 'locked', 'lid', 'cl', 'issue', 'terrible', 'lockdown', 'time', 'repair', 'personnel', 'available', 'kudos', 'lg', 'cust', 'support', 'app', 'true', 'value', 'money']"
"August 4, 2020",3,,A great app for an expensive washer and dryer. Washer keeps smelling no matter how many times I run the clean cycle! I have to run it after I finish the wash for the day otherwise it smells up my whole house like rotten sewage! Grr!,"['great', 'app', 'expensive', 'washer', 'dryer', 'washer', 'keep', 'smelling', 'matter', 'many', 'time', 'run', 'clean', 'cycle', 'run', 'finish', 'wash', 'day', 'otherwise', 'smell', 'whole', 'house', 'like', 'rotten', 'sewage', 'grr']"
"February 11, 2021",1,,"Forced permissions, forced Facebook login, all so I can ""cast"" to my lg tv, which my old smart tv did fine with any phone. Lg really changing the game with their proprietary software with baked in spyware just to use basic tv functionality.","['forced', 'permission', 'forced', 'facebook', 'login', 'cast', 'lg', 'tv', 'old', 'smart', 'tv', 'fine', 'phone', 'lg', 'really', 'changing', 'game', 'proprietary', 'software', 'baked', 'spyware', 'use', 'basic', 'tv', 'functionality']"
"October 13, 2019",1,1.0,This app really sucks. Impossible to use if your WiFi network ssid has any sort of special characters. My ssid name is hidden for security reasons and the app does not have any manual setup method.,"['app', 'really', 'suck', 'impossible', 'use', 'wifi', 'network', 'ssid', 'sort', 'special', 'character', 'ssid', 'name', 'hidden', 'security', 'reason', 'app', 'manual', 'setup', 'method']"
"September 24, 2020",1,13.0,"Finally got it working properly and then the latest update made the voice control stop working. Did the update. Still not working. Says ""temporary issue with connecting to the server.""","['finally', 'got', 'working', 'properly', 'latest', 'update', 'made', 'voice', 'control', 'stop', 'working', 'update', 'still', 'working', 'say', 'temporary', 'issue', 'connecting', 'server']"
"February 14, 2021",1,,Gave it a try but failed. App cant find my new LG TV ....it can't find my wifi....both phone and tv connected to wifi...and both phone and TV are LG products. Tried to scan the code on the TV and it said failure.,"['gave', 'try', 'failed', 'app', 'cant', 'find', 'new', 'lg', 'tv', 'find', 'wifi', 'phone', 'tv', 'connected', 'wifi', 'phone', 'tv', 'lg', 'product', 'tried', 'scan', 'code', 'tv', 'said', 'failure']"
"November 13, 2018",1,,"Living in Switzerland, you can't even add a tv. No idea why this feature is country specific. Very disappointing because this disables the google assistant feature","['living', 'switzerland', 'even', 'add', 'tv', 'idea', 'feature', 'country', 'specific', 'disappointing', 'disables', 'google', 'assistant', 'feature']"
"September 20, 2020",1,3.0,"Very Slow loading due to add-focused non caching of appliance settings. No settings state preset profiles. Extreme add fluff focused and gives afterthoughts to real functionality, making it appear the app developers care nothing about LG customers.","['slow', 'loading', 'due', 'add', 'focused', 'non', 'caching', 'appliance', 'setting', 'setting', 'state', 'preset', 'profile', 'extreme', 'add', 'fluff', 'focused', 'give', 'afterthought', 'real', 'functionality', 'making', 'appear', 'app', 'developer', 'care', 'nothing', 'lg', 'customer']"
