date,star,like,comment
"October 18, 2020",4,,"Until you buy the hub smartthings doesn't really know what is being added unless you do it yourself. The app thought that my smart bulbs were switchs. It will link with your alexa but will not work with your amazon smart plugs, so i can not run everything from my smartthings app. I do like having sm...
Full Review"
"October 25, 2020",1,2.0,"Forced migration to new app from classic has massively downgraded my Smartthings experience. My Samsung cameras no longer work because Samsung decided not to support THEIR OWN WWST products. Child device buttons (for 2 gang switches) no longer work. Momentary buttons are broken and I've wasted days ...
Full Review"
"August 11, 2019",1,4.0,"This app replaces the old SmartHome app. The old app no longer functions with my range, so I tried this new SmartThings app. The new app won't connect to my range. Now, I have nothing which works with my range. This new SmartThings app wants permissions to access my photos. Why? It also wants permis...
Full Review"
"March 18, 2020",3,,"Please give it this app as fast experience like galaxy s20 plus, if there was seamless connectivity between s9 plus and galaxy buds as s20 plus with galaxy buds and others devices too then it will be the greatest app in the market like apple iphone connectivity that's it.. thnk u so much for read my...
Full Review"
"December 8, 2018",1,82.0,"Samsung tells me I need this battery sucker and therefore there are no options to uninstall or disable it. Just like I needed the crappiest battery in the world just so Samsung could advertise the thinnest phone in the world, I guess, where even a moderate amount of intelligence would tell a manufac...
Full Review"
"November 13, 2020",1,19.0,"Horrible. Does not work with the latest version of Android 11. Q950t it's not even able to be controlled from the Samsung app. *Official response from SmartThings support was that my Android operating system is ""too new"" and they do not support Android 11. Been like this for awhile now. Pretty great...
Full Review"
"December 18, 2019",4,,"Love the app. Very helpful considering my remote no longer works. Only problem is it stops working sometimes, I won't be able to navigate right or left. So I have to uninstall and reinstall it whenever that happens...which is obnoxious."
"March 4, 2019",1,2.0,"Uninstalling. Unfortunately, always trying to improve something that works just fine, is unproductive. Now the app that I had became so accustomed to using is impossible to figure out. Not worth my time. Hopefully, your other users will find your app update more helpful than I did."
"October 25, 2020",1,1.0,This app is still bad. The UI is very non standard and many of my scenes broke and had to be recreated. In the old app it was very clear how to set up your automation to run at a certain time. Now this is not clear at all.
"March 7, 2019",5,2.0,"I use smart things to control if I want audio through my bluetooth headphones or through my stereo in my car that is also Bluetooth while im on break at work. I really like how I can control everything I just scroll the notification bar down and switch one or the other off but it doesn't disconnect ...
Full Review"
"August 14, 2020",1,2.0,"Recently I bought a 43inc ru7470 smart tv, then after I registered my phone with tv by SmartThings I became confused because there is only two options. 1. Mirror screen (which is possible by smart view) 2. Play phone sound on tv (which is unnecessary because phone headsets sound is much more better ...
Full Review"
"December 27, 2020",4,,"I've never been able to own a device that I could access the smart things products with at least from the interface or graphical overlay that I was given the opportunity to touch and utilize and see. but I'm sure that like other Samsung products it is a very effective and convenient app that helps E...
Full Review"
"September 14, 2019",5,,"Works great, I use it with my Samsung UHD TV and my Galaxy 46mm smartwatch. You can use you phone as a remote controller to the TV with this app which is real nice. There are also many different Samsung appliances that can be controlled with this app like a washer, refrigerator, dishwasher and many ...
Full Review"
