date,user,star,like,comment
2019년 2월 20일,dong hyek seo,5,,완전 편하고 좋아요
2019년 2월 21일,윤덕규,5,,편리합니다 계속발전하는세상을 느끼네요
2020년 8월 13일,Get ter,5,,집오기전에 청소기 돌리기 편하네요
2020년 1월 10일,스마트콜라,5,,쓰면쓸수록 리뷰을 쓰기를 강요함 그 점 좋았음
2020년 1월 10일,후니아빠,1,,개떡 설치후 다 엉망됌
2020년 9월 4일,andrew Lee,3,,다른제조사추가(girier)사꺼를 우리나라사람들이 많이쓰는데 그거 추가좀요
2019년 8월 16일,김민수,5,,직관적. 높은 신뢰도.
2020년 3월 13일,최기섭,5,,좋음 여러개연결시편함
2020년 6월 28일,김시연,4,,사용할수있는ㄱㅣ기가 더많았으면좋겠어요
2019년 6월 16일,양도영,5,,사용도편하고 너무맘에드네요
2019년 6월 17일,김찬우,5,,너무 편하게 사용하고있습니다!
2020년 8월 24일,STRONG SHIP,5,,여러가지로 유용하고 최고에요
2019년 8월 13일,남연수,5,,유용해요
2020년 8월 25일,김재환,5,,스마트한삶을도와주는좋은앱이네요
2019년 6월 5일,송은숙,5,,완전 편하고 좋아요
2019년 8월 19일,유제헌,5,,사용자편의성이 많이 좋아졌네요
2020년 7월 29일,김근표,5,,엄청 편리해져서 좋습니다
2018년 12월 16일,M ars,1,,로그인이 부터 안됨
2018년 12월 17일,쭈꾸,5,,난 넘 좋다 항상 애용
2020년 2월 3일,kthttl,4,,다 좋은데 좀 버벅거려요..
2018년 10월 12일,Sound Big,5,,편해요 ㅋㅋ 아 근데 진짜 너무 좋아
2019년 5월 22일,김재강,5,,원하는기능으로 만족해요.
2020년 6월 23일,김석운,5,,개조아 느린거빼고
2019년 3월 27일,긍정적인손님,3,,어느부분에서 장단점이 있는지 모르겠네쇼
2019년 3월 1일,DJ iko,2,,안될때가 5번중 1번은 안되네요 ...
2020년 7월 5일,김지강,5,,집안의 공기질을 알려줘서 편함.
2020년 8월 27일,최윤소,4,,설명잘되어있는데 렉이잘~~
2019년 6월 19일,김우석,5,,굉장히 편리하게 사용하고 있습니다
2019년 6월 20일,곽은미,4,,좋아요~^^
2020년 12월 15일,손종선,5,,정말 스마트한 생활을 하게되요ㅎ
2020년 3월 25일,Google 사용자,5,1.0,편하고 좋네요 필수 앱이네요
2021년 2월 10일,조경천,4,,원만하게 잘 되고 있습니다.
2019년 9월 28일,안일문,5,,VR20J9250UK 모델은 업데이트 계획 언제인지 알수있나요
2019년 8월 14일,천재수,5,,사용이 편하고 좋아요
2019년 8월 14일,홍영재,5,,편리하게 잘 쓰고 있어요
2019년 3월 25일,곽블리에브리_,5,,퓨어 갤럭시 마니아의 휴식터입니다^^ 좋은 앱 감사합니다
2020년 7월 6일,실수,1,,그만좀 떠라 쓸때마다 리뷰를 남기라네 짜증나게
2020년 1월 16일,송현진,5,,좋다 세상 발전하는 게 느껴진다 폰 바꾸면 더 좋아지려나 갤20 뽐뿌온다
2019년 2월 7일,임재혁,5,,버즈 사용할때 잘 이용하고 있습니다
2020년 8월 11일,Hyesun Moon,1,1.0,업뎃만 하면 연결이 잘 안됨
2019년 6월 19일,Philip Baek,5,,조작하기 편하고 좋네요^^
2019년 6월 20일,이혁준,5,,조작하기 더 편해짐
2020년 7월 29일,토리아,5,,편리하고 잘만들었어요
2020년 7월 31일,김태호,4,,큰 문제없이 잘 사용하고 있습니다.
2020년 6월 16일,Kids Gommy,4,,괜찮은데 좀 느리다.
2020년 5월 27일,kangwoo lee,1,,디바이스 등록99퍼 에서 안넘어 가는데 어떻게 된거에요
2020년 5월 29일,Kevin Kang,5,,생각보다 매우 편리하네요
2018년 11월 7일,김정훈,1,,장치 추가부터.안되네요
2020년 9월 14일,이동용,5,,재미나고 유용합니다
2019년 11월 26일,Lighton Cephas Hwang,5,,에어컨 연동 조작이 편하네요
2019년 11월 26일,아연,1,,당연히 있어야할 기능을 따로 깔아야함
2020년 5월 8일,김태영,5,,많이 좋아져서 만족스러워요
2021년 1월 16일,인간human,5,,최고의 앱
2020년 2월 8일,Google 사용자,5,1.0,편리하게 잘 이용하고 있음
2020년 2월 10일,yu na,5,,넘 편하고 좋아요 ㅎㅎ
2019년 12월 23일,yuhee choi,5,,너무 편하도 유용합니다.
2019년 12월 24일,Joon Yul Choi,5,,신기하고 유용합니다
2020년 8월 1일,전혜선,5,,앱으로 공기청정기를 제어할수 있어서 편해요~
2019년 7월 9일,피날마가,5,,여러 기기 관리하기 편해요
2019년 4월 10일,Hongkeun Jung,3,,좀 더 기능이 많아졌으면.....
2021년 1월 30일,Yu Kyung Seo,5,,편리해요.
2018년 10월 19일,김학성,5,,너무편해요
2019년 7월 7일,YERI JO,5,,사용하기 편리하고 좋습니다.
2019년 7월 8일,이성일,5,,삼성 디바이스 활용이 편해지네요
2021년 3월 17일,강민호,5,,점점 편리해지네요 감사합니다
2021년 7월 2일,이연우,5,,좋구요 오지구요 지리네요~
2019년 12월 21일,민혜진,5,,"넘 편하네요,좋습니다"
2020년 12월 7일,유섭A빠,5,,현재까지 아주 유용하게쓰고있습니다
2020년 12월 15일,이기수,5,1.0,만족합니다 잘쓰고 있네요.
2020년 6월 12일,이승환,4,,TV도 자동실행 되게 하세요 글로벌 PP그룹님들아
2020년 10월 5일,앵반장,5,,조금 멀어지면 끊김
2021년 4월 21일,브라운팀,5,,아주 편리합니다 !!
2021년 4월 21일,박현은,5,,잘 사용하고 있어요~
2019년 8월 31일,이우활,4,,아주 유용하게 쓰는중
2018년 12월 7일,박유진,5,,사용하기 편하고 좋아요
2020년 1월 23일,Jung min Park,5,,때가되면 건조기 열교환기 청소 하라고 알려주네요 ^^
2020년 1월 28일,박경진,5,,스마트플러그 제어로 사용하고 있는데 정말 편하네요
2021년 3월 11일,벤츠BMW,5,5.0,하란대로 하니 잘되네요. 답변 감사합니다.
2019년 7월 25일,Top Yu,5,,설명이 필요할까요? 써보시면 좋다는걸 알게될거에요
2019년 7월 26일,유동준,5,,블편없이 잘 사용하고있어요
2019년 8월 10일,kyojun jung,5,1.0,너무 편리하고 젛아요
2019년 8월 12일,yoon Roy,5,,다좋은데 ... 샤오미 제품도 지원 해주세요
2019년 3월 19일,강성호,3,,로딩 속도 개선 필요
2020년 8월 12일,bornfree,4,1.0,전에는 자주 끊기고 불안했었는데 지금은 잘되는것 같음
2018년 9월 30일,김민수,5,,겁나게 편해요
2018년 10월 2일,최창훈,2,,Smart Thinsgs 패널 설정이 안뜨는데요...
2020년 7월 21일,혜진권,5,,편해요!^^ 좋아요!^^
2020년 7월 23일,정지혜,5,,완전편해요 특히 에어컨 ㅜ강추
2019년 3월 6일,Jongsoo Lee,5,,편하게 잘 쓰고있습니다
2020년 10월 16일,윤홍미,5,,아주유용하게 사용하고있습니다~~
2020년 7월 26일,김건휘,5,,아주아주 편리해서좋아요
2020년 4월 6일,장정호,5,,사용하기 편리해서 좋습니다.
2020년 4월 7일,Nayoung Choo,1,,tv등록 안됩니다. 핀번호는 무엇인가요?
2019년 11월 21일,장광수,4,,가끔 오류 발생
2019년 11월 22일,JH K,5,,완전 편해요 최고
2020년 8월 9일,Hobie Choi,5,,여러모로 편리하네요
2020년 8월 11일,오리지날야리,3,,IPTV셋탑 추가가능한가요?
2020년 8월 18일,RW Papa,1,,안방 벽걸이가 갑자기 사라졌음 최악
2021년 4월 17일,허선철,5,,넘 편하고 좋아요!!!!!
2021년 4월 19일,이일형,5,,기기간 이용 편해요
2020년 9월 8일,삼돌이,5,,원격조정 넘좋음
2019년 8월 13일,Jae-Young Shim,1,,지원되던 티비가 언제부터인가 빠짐
2018년 12월 22일,쿠키찡,5,,역시 좋네요~~최곱니다.♡
2018년 12월 24일,Ultra_Super Rich,5,,좋은 앱이네요~ 만족합니다 ~
2020년 3월 15일,Sungyeol yoo,5,,너무 편리하고 좋습니다.
2018년 12월 24일,Hc S,4,,대체적으로 사용하기 편리해요
2018년 12월 26일,superck kim,2,,모 하나 보려면 너무오래걸려요
2021년 6월 1일,공JU,4,,생각보다 편하고 좋네요
2019년 11월 3일,안상영,5,,편하고 좋네요
2021년 9월 2일,지논,5,,아주 훌륭한 가전 컨트롤 굳굳!!!
2019년 8월 6일,S.T Kwon,1,8.0,쓰잘데기없는 앱..
2019년 5월 14일,Nemo Leon,5,,편하고 좋네요
2019년 5월 14일,장경준,5,,유용하고 좋네요 ㅎㅎ
2019년 8월 3일,고현민,5,,더 써봐야겠지만 쓸만한 거 같네요
2019년 8월 5일,HoSSOMeal,5,,편해요 엄청 잘쓰고 있네요^^
2020년 6월 12일,한깨모,5,,역시 삼성입니다 아주좋아요 ㅎㅎ
2019년 5월 26일,호프만 송,5,,반응 속도가 빨라요
2019년 5월 27일,MC.슈퍼맨,5,,아주 스마트합니다 !! 티비만 .. ㅎ
2019년 2월 19일,eugene choi,1,,잘 쓰던 에어컨이 안되요 ㅜ
2019년 2월 26일,TG Jeong,5,,아주좋아요 에어컨 잘쓰고있습니다
2020년 3월 26일,정덕원,1,,필요없이 힘드러요
2019년 7월 2일,엄땡칠,5,,블루투스 연결하기 편함
2019년 7월 3일,Artist 3d,2,,접근성이 아이폰 대비 떨어짐
2020년 7월 16일,서한원,5,,연결하기가 편해요
2021년 3월 11일,cubie guitar,5,,Qled티비사용중인 사용자입니다 TV화면을 핸드폰으로 뜨게하는게 예전에있었는데 없습니다
2020년 8월 31일,이재혁,1,,최악 매년 에어컨 쓸때마다 연동 안되서 개 빡침
2021년 4월 17일,"창조적 남자,찡기의 채널",5,,쓰기 편하고 좋아요
2021년 7월 17일,김시후,5,,굳이 이딴 리뷰 할필요있나? 좋으니까 쓰는데 이해한다 삼성 개편하고 개좋아 ㅆ바♥️
2019년 5월 17일,타이슨,5,,사용이 쉬워서 짱 좋습니다
2019년 7월 31일,J H,4,,갤럭시 야간모드도 지원해주세요
2019년 7월 25일,Sang-Bo Han,3,,매직스크린 설정이 안뜨는것 같네요
2020년 9월 4일,김주영,5,,엄청편리해요짱짱 츄쳔해요
2021년 3월 18일,이정미,5,,편하고 좋아요
2021년 3월 19일,song song,1,1.0,질좋아보이는쓰레기 스마트홈어플 왜 건드려서 사람 귀찮게 하나ㅡㅡ
2018년 12월 27일,David Han,5,,내 세팅 그대로 다른 사람에게 공유해주는 기능 진짜 최고~
2018년 12월 27일,유수인,5,,편하고 좋아요
2020년 7월 26일,남윤성호,5,,아직사용전인데 편리할것같네요
2020년 12월 13일,임창수,4,,좋은데 자꾸 평가하라고해서 귀차늠
2021년 3월 3일,Jin-Bag Kim,1,,스마트 티비는 연결이 안되네요
2021년 3월 10일,주원TV,5,,좋아요 유용하게 쓰고있습니다
2021년 6월 13일,김무늬,2,,왜 다운모드가 없나요? 다운은 없구 열기만 있나요
2019년 9월 17일,Google 사용자,1,,정체를 알수없는게 삼성에서 막 깔아되네
2020년 7월 8일,이효숙,4,,집앞에서 미리 on하고 들어오니 좋아요^^
2020년 7월 8일,누수쟁이,4,,좋네요 좋네요 좋네요
2021년 1월 13일,김승협,5,,좋고 사용하기 편해요
2020년 3월 23일,정광석,1,,스마트태그!! 현대판 족쇄..이제 내가 어디를 가든 마누라가 내 위치를 알고 전화온다. ㅈ됐다.
2020년 4월 7일,고석민,1,,오류가 심함
2021년 5월 28일,김영민,2,,폰에서 tv보기가 안되네요
2019년 3월 3일,Heonjoo Kim,5,,안정적으로 사용하는 좋은 앱입니다
2019년 7월 16일,싸바쓰,5,,아주 좋아요 편하고 쓰기 좋고
2019년 7월 17일,뽀야,5,,이제 스마트싱스로 tv화면을 핸드폰에서 못보나요? (스마트뷰아님)
2018년 10월 29일,롸끈한유,5,,편리한데 좀 더 개선되야할듯
2018년 10월 29일,이지연,4,,빠른 설정에는 좋네요
2018년 12월 18일,김정기,5,,알림창에서 바로 확인할수 있으면 좋겠어요 ~
2018년 12월 20일,H제임스,3,,ㅠㅡㅡㅡㅡㅡㅡㅡㅜㅡ 난 이제 ㅜ 전광판 입금계좌입니다 좋은데 ㅡ
2020년 12월 28일,강대근,5,,굉장히유용하게쓰고있음
2021년 4월 1일,Woon Taek Ko,5,,쓸수록 편리한 것
2021년 4월 27일,김나래,1,,그냥 깔려있음 사용안함
2021년 7월 2일,jaewoong bae,4,1.0,기존사용자외 다른사용자도 똑같이 사용가능하면 좋겠습니다
2019년 6월 15일,늉용,1,,LG는 smartthings로 갤럭시 버즈 플러스 연결이 안됄까요?
2021년 7월 6일,손인석,1,,시킨대로햇는대 에어컨과연결되지않습니다
2019년 4월 21일,승경수,5,,매우매우 편함
2019년 3월 28일,Junghyun Lee,5,,잘 사용 중입니다 편리해서 좋아요
2019년 8월 2일,free way,5,,방에서 에어컨 끄고 키고 넘 편해여~~~~~
2019년 8월 2일,김미현,5,,진짜 편하고 좋아용
2020년 5월 5일,정한별,4,,삼성가전을 쓰는 저는 삶이 윤택해지고 편해졌어요 ㅎㅎ
2019년 8월 5일,용두목,5,,대단히 편리합니다.
2019년 3월 27일,yellowsubmarine,5,,최고의 앱입니다. 잘 활용하고 있어요.
2019년 1월 5일,herry,3,,앱 속도가 느림.
2020년 11월 19일,Paul PARK,5,,최고입니다. 생활이 편해졌어요!
2019년 6월 12일,김성원,5,,삶이 너무 편리해졌어요
2019년 6월 13일,S KANG,5,,유용하게 잘 쓰고 있습니다
2020년 6월 20일,권미진,4,,유용하게 잘 쓰고 있습니다
2020년 12월 23일,Google 사용자,5,,Qled 4k 티브와 갤럭시 s10폰이 서로 동조 되니 편리함
2020년 12월 24일,유공주유소대표,5,,좀더 빠릿빠릿 햇으면좋겠어요
2019년 7월 22일,GeuJa근자,2,2.0,업데이트후 인식이 안됩니다 무풍에어컨 입니다
2019년 7월 23일,이남순,4,,사용성이 편리합니다
2019년 5월 29일,너무무서워,5,,스마트한 생활이 가능해요~
2020년 6월 30일,김시윤,5,,에어컨과 연결되요^^
2020년 8월 15일,허스티,4,,랙이 심한거 제외하면 편합니다
2019년 3월 21일,덤벼쟈기,4,,이래서 돈이더비싸도 삼성쓰지요ㅋㅋ역시 서비스적인건삼성ㅋ
2020년 7월 22일,김민정,1,,좀 복잡하고 아직 앱 사용 안함
2019년 5월 8일,랫서팬더,5,,아직까진 쓰기 편합니다
2020년 12월 21일,카이로봇,5,,삼성 ui 편의성은 역시 좋음
2020년 12월 24일,Y.G p,3,,아직 제대로 작동않됨
2020년 7월 21일,신석범신석범,1,1.0,용 다 ᆢ푹 즐거운 ㅡ느느ㅡㅡ느ㅡ 6난 6ㅜ 주 중 제가 다시 단 두번째 6난 ㄷ르츠3ㅏㅈ 돈은 용 이거 용 계 속 작은 공간에
2019년 12월 26일,정병민,5,,새롭게 바뀌어서 좋네요~
2019년 12월 26일,Google 사용자,5,1.0,말그대로 똑똑한 아이!
2019년 5월 24일,Tae-gyun Kim,5,1.0,리모컨 기능 좋아요.
2021년 6월 27일,류대한,5,,편리하고 좋아요!
2019년 7월 26일,그냥지나가던 사람,5,,블루투스 기기 관리되니까 좋네요ㅎㅎ
2020년 7월 2일,강성진,3,,업데이트되고나서 기기추가가안돼서못쓰고있어요 해결좀해주세요제발
2019년 6월 6일,our Cuty Bear,5,,너무 편리합니다!!
2019년 7월 24일,이봉석,5,,사용해보니 편하고 좋아요.
2020년 10월 17일,메로옹,1,,아직도 안고쳤어요? ㅠ 몇일째여...ㅠ
2019년 6월 30일,Hyeryeong Cho,5,,편리하고 좋아요
2019년 8월 12일,최용문,4,,편리하고 좋아요
2020년 6월 17일,최인석,5,,편리하고 좋아요
2020년 4월 21일,오병훈,5,1.0,편리하고 좋아요
2021년 4월 8일,Running Fish,5,1.0,편리하고 좋아요
2021년 5월 4일,SJ Kang,5,,많이 괜찮아졌네요.
2019년 8월 20일,Acorn Cube,4,,ewelink 모든제품 연동되게 업데이트 부탁드려요
2018년 12월 2일,Google 사용자,4,,편리하고 좋아요
2018년 12월 3일,김윤호,5,,편리하고 좋아요
2018년 11월 5일,Andy Noh,5,,편리하고 좋아요
2020년 1월 4일,안성민,5,1.0,좋아요~~티비 기능 다 사용할수 있으면 더 좋을듯
2021년 6월 2일,김성진,5,,편리하고 좋아요
2018년 12월 5일,흰둥이주인님,1,1.0,최신기종만 되고 2016년 이전 모델들은 삼성제품이 아닌건가요.
2019년 7월 22일,송성은,5,,편하고 너무좋아요
2019년 8월 22일,공서희,5,,편리하고 좋아요
2021년 2월 6일,정성호,5,,편리하고 좋습니다
2021년 2월 10일,박소연,5,,편리하고 좋아요
2021년 7월 5일,든든킴빠더,5,,편리하고 좋아요
2019년 11월 23일,HY SUH,5,,리모콘 쓸일이 없어요 ㅎ
2020년 6월 4일,Google 사용자,5,1.0,편리하고 좋아요
2021년 7월 21일,김효진,5,,편리하고 좋아요
2021년 7월 22일,이상호,5,,아주 활용도가 좋와요
2019년 2월 13일,kori,5,,편하게 잘 쓰고 있어요
